source,event,date,replicate,window_idx,t_start_s,t_end_s,dop_mean,dop_std,dop_min,dop_max,step_mean,step_std,step_max,step_rms,step_p95,cum_arc,theta_mean,theta_std,theta_max,theta_rms,psd_peak_freq,psd_peak_power,bp_low,bp_mid,bp_high,s1_std,s2_std,s3_std,s1_range,s2_range,s3_range
DPQPSK-200G,NE,310326,2,2,6.0001,12.0001,1.0,8.259182962705965e-17,0.9999999999999998,1.0000000000000002,8.651103038927138,4.831086653417567,37.7380711382079,9.908631693779101,17.627585478515307,73759.30450989278,8.061692843716722,3.4958444274033638,24.436126382169597,8.78702564961777,465.3033088235199,1.4916174277258626e-05,0.00012113352120958162,0.00030911807019847734,0.002106327097017387,0.08266412332182066,0.10639836703498967,0.07161223942774562,0.6438155280089821,0.5937182575654856,0.48087041065923647
DPQPSK-200G,NE,310326,2,3,9.0001,15.0001,1.0,8.302904565527764e-17,0.9999999999999997,1.0000000000000002,8.597307144332953,4.896264342883245,32.50242754430416,9.893790711824682,17.972607193356623,71039.5489336232,8.136771041153342,3.5817377784672937,24.47568630495137,8.890213073366208,11.22485632181711,2.593472204727221e-05,0.00020312580409039728,0.00033218783615963595,0.0022998162124422423,0.08378388443824851,0.10697267122153342,0.07325999224977961,0.6938101045701195,0.6412213317118117,0.47398710001694616
DPQPSK-200G,NE,310326,2,4,12.0001,18.0001,1.0,8.299225260963802e-17,0.9999999999999997,1.0000000000000002,8.41700295613778,4.7678383945458505,32.330022772555786,9.673583706162763,17.60029094824015,67201.35160180404,8.051768895102438,3.5801573645553453,24.47568630495137,8.811839143738325,10.911312849152791,2.019475233324287e-05,0.00015879277417354677,0.0003408130802210197,0.0023763253984301915,0.08363894053405967,0.10555202239329971,0.07275838403130133,0.6641019928273306,0.6417534009525504,0.4471987347766354
DPQPSK-200G,NE,310326,2,5,15.0001,21.0001,1.0,8.4589551213371e-17,0.9999999999999998,1.0000000000000002,8.464700349442033,4.753220422651775,36.82679067836979,9.70794810411335,17.28732526868969,66803.41515779652,8.05926132516313,3.596886743706998,26.380672453117093,8.82549077130135,415.4437154686244,1.2755543982122628e-05,9.906368816488771e-05,0.0003692587333557983,0.002482776253959327,0.0843403781326946,0.10523224695448487,0.07266753115599774,0.6234706838795068,0.6795287834931537,0.4448011227508197
DPQPSK-200G,NE,310326,2,6,18.0001,24.0001,1.0,8.530507410273146e-17,0.9999999999999997,1.0000000000000002,8.438521258995175,4.75450994610329,36.82679067836979,9.685763050276867,17.279875493818356,66284.5844894071,8.045897056891267,3.5787638109701128,26.380672453117093,8.80590766842356,421.4211618253209,1.1753988963771846e-05,7.08096579531795e-05,0.0003604342998672032,0.0024943267005477937,0.08374354153569259,0.10528507624359243,0.07204047653562566,0.5762713125307204,0.647912257066183,0.3998866389491458
DPQPSK-200G,NE,310326,2,7,21.0001,27.0001,1.0,8.42743725606185e-17,0.9999999999999997,1.0000000000000002,8.332576514884536,4.705943149957528,30.67494793933518,9.569625505057003,17.24057799483275,66152.32495166833,7.98198855698343,3.5271294059482248,21.928594998998836,8.726556203343854,410.89586255197577,1.1073722344892064e-05,6.703912323440148e-05,0.00032997267472858186,0.002400725437258548,0.08262509951840617,0.10491526548173934,0.07100700371201926,0.5722971931474979,0.571705182219232,0.41504908684732933
DPQPSK-200G,NE,310326,2,8,24.0001,30.0001,1.0,8.347473940370349e-17,0.9999999999999998,1.0000000000000002,8.441840755604339,4.7476818922537065,30.864493741622443,9.685306329332912,17.317134160710598,68429.56116492877,7.954807599747853,3.535064171543257,21.745638429233363,8.704920599634152,430.302217452955,1.122450467110171e-05,7.137131423881901e-05,0.0003220455652824226,0.002288025791402119,0.08205882947659138,0.10485379209912078,0.07102245053536818,0.583016029383763,0.5714458899853307,0.41504908684732933
DPQPSK-200G,NE,310326,2,9,27.0001,33.0001,1.0,8.353436691126431e-17,0.9999999999999998,1.0000000000000002,8.6620557243689,4.833906956010837,40.92903543159073,9.919569841048654,17.62956745129422,69946.09997427887,8.030943846884696,3.6076985685863696,26.388260293138643,8.804064290632782,435.2678571416625,1.181956481023005e-05,7.768348786548868e-05,0.0003126357192773881,0.0023831893326220644,0.08304693678402998,0.10555030613557205,0.07225364462656576,0.6515895739868232,0.5714303854105952,0.4793158696540051
DPQPSK-200G,NE,310326,2,10,30.0001,36.0001,1.0,8.41518272245033e-17,0.9999999999999998,1.0000000000000002,8.369961731919792,4.704076353744339,40.92903543159073,9.601280838287067,17.09114377025248,66089.21783523868,7.980073448280044,3.5510317774804268,26.388260293138643,8.734494772144519,478.09457580199364,9.868894608185558e-06,7.943565112787746e-05,0.0003306385125651521,0.002397260023194147,0.0821712727661243,0.10539699296925957,0.0714058169628902,0.7223408163420659,0.6241868485988988,0.4800571381655355
DPQPSK-200G,NE,310326,2,11,33.0001,39.0001,1.0,8.497643226956716e-17,0.9999999999999997,1.0000000000000002,8.002819255122262,4.542560004083941,34.26539447321374,9.202171886074435,16.458924689257813,62598.052213566334,7.852851799865406,3.4554283068538973,27.571833368605496,8.579467709272908,402.98314992855956,9.47816757901248e-06,8.164479988956907e-05,0.0003233889325085051,0.0022935398796892497,0.08033422358081059,0.10416932646008865,0.06994880540211418,0.6385915377806056,0.69064803698771,0.4737048765750186
DPQPSK-200G,NE,310326,2,12,36.0001,42.0001,1.0,8.51985250642317e-17,0.9999999999999997,1.0000000000000002,8.04995504027409,4.560169437953288,33.16814189499533,9.251860432003793,16.580222816083612,63828.09351433326,7.817130729296465,3.448171866634795,27.571833368605496,8.543852881502746,10.820637119171803,1.0190020863023915e-05,9.09158763752314e-05,0.00031688689436531553,0.002212304612861513,0.08061942582597116,0.10306405528048172,0.06989724145162424,0.577232105981415,0.6925130658342553,0.45619661570122483
