Time_s,S0,S1,S2,S3
1.862842,0.042755,-0.048615,-0.486115,-0.872711
1.863539,0.041718,-0.260620,-0.595367,-0.762726
1.864431,0.040283,-0.084503,-0.650696,-0.757996
1.865214,0.044830,-0.165985,-0.641418,-0.750000
1.866043,0.048828,-0.184021,-0.684021,-0.710022
1.866799,0.036377,-0.197784,-0.682861,-0.705231
1.867570,0.041290,-0.148895,-0.646667,-0.748901
1.868242,0.046295,-0.120575,-0.646271,-0.756927
1.868898,0.047272,-0.277161,-0.569794,-0.775208
1.869579,0.039276,-0.095245,-0.587311,-0.809540
1.870406,0.041016,-0.031403,-0.728729,-0.686127
1.871131,0.041321,-0.098206,-0.665466,-0.741821
1.871803,0.042755,-0.208527,-0.614899,-0.761719
1.872473,0.040314,-0.077301,-0.602295,-0.800018
1.873144,0.041351,-0.066376,-0.657104,-0.756653
1.873826,0.047821,-0.066162,-0.671234,-0.743195
1.874487,0.040710,-0.192322,-0.635773,-0.751160
1.875266,0.046051,-0.134949,-0.708344,-0.694458
1.876124,0.044647,-0.202881,-0.653717,-0.731567
1.876800,0.044678,-0.236755,-0.506134,-0.830627
1.877641,0.046051,-0.178589,-0.630280,-0.758423
1.878443,0.043488,-0.135040,-0.738403,-0.666687
1.879339,0.047302,-0.254883,-0.657593,-0.714020
1.879995,0.050171,-0.115112,-0.698120,-0.709442
1.880680,0.040741,-0.074677,-0.638031,-0.771515
1.881380,0.043732,-0.200439,-0.723145,-0.661163
1.882089,0.046875,-0.119141,-0.667969,-0.738281
1.882809,0.044647,-0.158447,-0.584381,-0.800415
1.883469,0.042969,-0.214905,-0.687256,-0.695770
1.884470,0.038635,-0.049774,-0.609009,-0.796234
1.885220,0.050629,-0.165283,-0.623444,-0.767792
1.885912,0.045441,-0.194794,-0.542175,-0.821289
1.886560,0.044403,-0.111115,-0.711945,-0.693420
1.887183,0.053131,-0.218994,-0.684509,-0.698303
1.887817,0.044250,-0.147797,-0.710541,-0.688263
1.888484,0.048828,-0.177246,-0.701508,-0.692169
1.889135,0.044525,-0.133209,-0.600433,-0.788940
1.889792,0.041595,-0.099121,-0.603546,-0.795166
1.890578,0.042328,-0.045654,-0.752197,-0.663055
1.891229,0.046356,-0.011932,-0.722229,-0.696442
1.891931,0.049622,-0.285980,-0.605194,-0.745392
1.892556,0.039062,-0.166687,-0.640869,-0.751190
1.893379,0.047150,-0.115723,-0.681824,-0.727295
1.894012,0.045197,-0.137115,-0.665344,-0.737915
1.894710,0.045380,-0.263062,-0.624512,-0.738983
1.895334,0.044647,-0.111816,-0.735779,-0.672791
1.896128,0.048584,-0.330200,-0.611328,-0.720764
1.896818,0.044769,-0.202057,-0.636749,-0.746948
1.897475,0.041016,-0.127258,-0.680817,-0.725464
1.898311,0.043457,-0.127136,-0.667389,-0.739410
